Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2020,202007,July 2020,4,0,1,Imports,608,Philippines,,0,World,,,,,,,,,6901,"Bricks, blocks, tiles and other ceramic goods of siliceous fossil meals (eg kieselguhr, tripolite or diatomite) or of similar siliceous earths",,,,,,,,,1281,,,0
HS,2020,202007,July 2020,4,0,1,Imports,608,Philippines,,0,World,,,,,,,,,7213,"Iron or non-alloy steel; bars and rods, hot-rolled, in irregularly wound coils",,,,,,,65451588,,29396970,,,0
HS,2020,202003,March 2020,4,0,1,Imports,608,Philippines,,0,World,,,,,,,,,2521,"Limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of lime or cement",,,,,,,41948,,9727,,,0
HS,2020,202003,March 2020,4,0,1,Imports,608,Philippines,,0,World,,,,,,,,,3918,"Floor coverings of plastics, self-adhesive or not, in rolls or tiles; wall or ceiling coverings of plastics, in rolls of a width not less than 45cm",,,,,,,1885414,,1519913,,,0
HS,2020,202003,March 2020,4,0,1,Imports,608,Philippines,,0,World,,,,,,,,,6901,"Bricks, blocks, tiles and other ceramic goods of siliceous fossil meals (eg kieselguhr, tripolite or diatomite) or of similar siliceous earths",,,,,,,16876,,78079,,,0
HS,2020,202003,March 2020,4,0,1,Imports,608,Philippines,,0,World,,,,,,,,,7213,"Iron or non-alloy steel; bars and rods, hot-rolled, in irregularly wound coils",,,,,,,41401714,,20161829,,,0
HS,2020,202008,August 2020,4,0,1,Imports,554,New Zealand,,0,World,,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",,,,,,,93820,,49513,,,0
HS,2020,202008,August 2020,4,0,1,Imports,554,New Zealand,,0,World,,,,,,,,,2521,"Limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of lime or cement",,,,,,,21500,,5610,,,0
HS,2020,202008,August 2020,4,0,1,Imports,554,New Zealand,,0,World,,,,,,,,,6901,"Bricks, blocks, tiles and other ceramic goods of siliceous fossil meals (eg kieselguhr, tripolite or diatomite) or of similar siliceous earths",,,,,,,1031,,4771,,,0
HS,2020,202008,August 2020,4,0,1,Imports,554,New Zealand,,0,World,,,,,,,,,7213,"Iron or non-alloy steel; bars and rods, hot-rolled, in irregularly wound coils",,,,,,,519770,,310966,,,0
HS,2020,202008,August 2020,4,0,1,Imports,554,New Zealand,,0,World,,,,,,,,,3918,"Floor coverings of plastics, self-adhesive or not, in rolls or tiles; wall or ceiling coverings of plastics, in rolls of a width not less than 45cm",,,,,,,1090839,,2622821,,,0
HS,2020,202007,July 2020,4,0,1,Imports,320,Guatemala,,0,World,,,,,,,,,3918,"Floor coverings of plastics, self-adhesive or not, in rolls or tiles; wall or ceiling coverings of plastics, in rolls of a width not less than 45cm",,,,,,,73002,,153632,,,0
HS,2020,202007,July 2020,4,0,1,Imports,320,Guatemala,,0,World,,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",,,,,,,2835,,1606,,,0
HS,2020,202007,July 2020,4,0,1,Imports,320,Guatemala,,0,World,,,,,,,,,6901,"Bricks, blocks, tiles and other ceramic goods of siliceous fossil meals (eg kieselguhr, tripolite or diatomite) or of similar siliceous earths",,,,,,,429,,1477,,,0
HS,2020,202007,July 2020,4,0,1,Imports,320,Guatemala,,0,World,,,,,,,,,7213,"Iron or non-alloy steel; bars and rods, hot-rolled, in irregularly wound coils",,,,,,,9495865,,4715662,,,0
HS,2020,202007,July 2020,4,0,1,Imports,320,Guatemala,,0,World,,,,,,,,,7321,"Stoves, ranges, grates, cookers (those with subsidiary boilers for central heating), barbecues, braziers, gas-rings, plate warmers and similar non-electric domestic appliances and parts, of iron or steel",,,,,,,451925,,1715195,,,0
HS,2020,202007,July 2020,4,0,1,Imports,376,Israel,,0,World,,,,,,,,,3918,"Floor coverings of plastics, self-adhesive or not, in rolls or tiles; wall or ceiling coverings of plastics, in rolls of a width not less than 45cm",,,,,,,680583,,1611000,,,0
HS,2020,202007,July 2020,4,0,1,Imports,376,Israel,,0,World,,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",,,,,,,,,729000,,,0
HS,2020,202007,July 2020,4,0,1,Imports,376,Israel,,0,World,,,,,,,,,6901,"Bricks, blocks, tiles and other ceramic goods of siliceous fossil meals (eg kieselguhr, tripolite or diatomite) or of similar siliceous earths",,,,,,,11226,,6000,,,0
HS,2020,202007,July 2020,4,0,1,Imports,376,Israel,,0,World,,,,,,,,,7213,"Iron or non-alloy steel; bars and rods, hot-rolled, in irregularly wound coils",,,,,,,33840168,,17556000,,,0
HS,2020,202007,July 2020,4,0,1,Imports,51,Armenia,,0,World,,,,,,,,,7213,"Iron or non-alloy steel; bars and rods, hot-rolled, in irregularly wound coils",,,,,,,1540852,,708260,,,0
