Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2019,2019,2019,2,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,74,Copper and articles thereof,1,No Quantity,0,,,,,,1843713976,,,4
H5,2019,2019,2019,2,0,2,Export,372,Ireland,IRL,0,World,WLD,,,,,,,,74,Copper and articles thereof,1,No Quantity,0,,,,0,,60930417,,,4
H5,2019,2019,2019,2,0,2,Export,376,Israel,ISR,0,World,WLD,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,No Quantity,0,,,,,,259269000,,,4
H5,2019,2019,2019,2,0,2,Export,376,Israel,ISR,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,0,,,,,,139595000,,,4
H5,2019,2019,2019,2,0,2,Export,376,Israel,ISR,0,World,WLD,,,,,,,,74,Copper and articles thereof,1,No Quantity,0,,,,,,96482000,,,4
H5,2019,2019,2019,2,0,2,Export,381,Italy,ITA,0,World,WLD,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,No Quantity,0,,,,0,,3012374803,,,4
H5,2019,2019,2019,2,0,2,Export,381,Italy,ITA,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,0,,,,0,,13358774048,,,4
H5,2019,2019,2019,2,0,2,Export,381,Italy,ITA,0,World,WLD,,,,,,,,74,Copper and articles thereof,1,No Quantity,0,,,,0,,3886532652,,,4
H5,2019,2019,2019,2,0,2,Export,384,Côte d'Ivoire,CIV,0,World,WLD,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,No Quantity,0,,,,0,,1253206,,,0
H5,2019,2019,2019,2,0,2,Export,388,Jamaica,JAM,0,World,WLD,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,No Quantity,0,,,,0,,84703,,,0
H5,2019,2019,2019,2,0,2,Export,384,Côte d'Ivoire,CIV,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,0,,,,,,12419776,,,4
H5,2019,2019,2019,2,0,2,Export,388,Jamaica,JAM,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,0,,,,,,9756570,,,0
H5,2019,2019,2019,2,0,2,Export,384,Côte d'Ivoire,CIV,0,World,WLD,,,,,,,,74,Copper and articles thereof,1,No Quantity,0,,,,0,,2839747,,,0
H5,2019,2019,2019,2,0,2,Export,388,Jamaica,JAM,0,World,WLD,,,,,,,,74,Copper and articles thereof,1,No Quantity,0,,,,0,,450414,,,0
H5,2019,2019,2019,2,0,2,Export,392,Japan,JPN,0,World,WLD,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,No Quantity,0,,,,0,,2449233684,,,4
H5,2019,2019,2019,2,0,2,Export,398,Kazakhstan,KAZ,0,World,WLD,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,No Quantity,0,,,,0,,43049645,,,4
