"","classification","year","period","period_desc","aggregate_level","is_leaf_code","trade_flow_code","trade_flow","reporter_code","reporter","reporter_iso","partner_code","partner","partner_iso","second_partner_code","second_partner","second_partner_iso","customs_proc_code","customs","mode_of_transport_code","mode_of_transport","commodity_code","commodity","qty_unit_code","qty_unit","alt_qty_unit_code","alt_qty_unit","qty","alt_qty","netweight_kg","gross_weight_kg","trade_value_usd","cif_trade_value_usd","fob_trade_value_usd","flag"
"365","H5",2017,2017,"2017",2,0,2,"Export",512,"Oman","OMN",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"74","Copper and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,14053522,NA,NA,0
"366","H5",2017,2017,"2017",2,0,2,"Export",516,"Namibia","NAM",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"74","Copper and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,411853292,NA,NA,0
"367","H5",2017,2017,"2017",2,0,2,"Export",528,"Netherlands","NLD",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"74","Copper and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,2093723104,NA,NA,4
"368","H5",2017,2017,"2017",2,0,2,"Export",554,"New Zealand","NZL",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"74","Copper and articles thereof",1,"No Quantity",NA,NA,0,NA,NA,NA,73689409,NA,NA,0
"369","H5",2017,2017,"2017",2,0,2,"Export",558,"Nicaragua","NIC",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"74","Copper and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,11609649,NA,NA,0
"370","H5",2017,2017,"2017",2,0,2,"Export",579,"Norway","NOR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"74","Copper and articles thereof",1,"No Quantity",NA,NA,0,NA,NA,NA,285576986,NA,NA,4
"371","H5",2017,2017,"2017",2,0,2,"Export",586,"Pakistan","PAK",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"74","Copper and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,123561140,NA,NA,4
"372","H5",2017,2017,"2017",2,0,2,"Export",600,"Paraguay","PRY",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"74","Copper and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,14630865,NA,NA,0
"373","H5",2017,2017,"2017",2,0,2,"Export",604,"Peru","PER",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"74","Copper and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,2188474896,NA,NA,0
"374","H5",2017,2017,"2017",2,0,2,"Export",616,"Poland","POL",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"74","Copper and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,3324731575,NA,NA,4
"375","H5",2017,2017,"2017",2,0,2,"Export",620,"Portugal","PRT",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"74","Copper and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,213352160,NA,NA,4
"376","H5",2017,2017,"2017",2,0,2,"Export",642,"Romania","ROU",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"74","Copper and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,205228398,NA,NA,4
"377","H5",2017,2017,"2017",2,0,2,"Export",643,"Russian Federation","RUS",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"74","Copper and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,4715377320,NA,NA,4
"378","H5",2017,2017,"2017",2,0,2,"Export",688,"Serbia","SRB",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"74","Copper and articles thereof",1,"No Quantity",NA,NA,0,NA,NA,NA,579142311,NA,NA,4
"379","H5",2017,2017,"2017",2,0,2,"Export",699,"India","IND",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"74","Copper and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,3371544904,NA,NA,4
"380","H5",2017,2017,"2017",2,0,2,"Export",703,"Slovakia","SVK",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"74","Copper and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,481422222,NA,NA,4
"381","H5",2017,2017,"2017",2,0,2,"Export",705,"Slovenia","SVN",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"74","Copper and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,140835992,NA,NA,0
"382","H5",2017,2017,"2017",2,0,2,"Export",710,"South Africa","ZAF",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"74","Copper and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,669625751,NA,NA,4
"383","H5",2017,2017,"2017",2,0,2,"Export",724,"Spain","ESP",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"74","Copper and articles thereof",1,"No Quantity",NA,NA,0,NA,NA,NA,3322941670,NA,NA,4
"384","H5",2017,2017,"2017",2,0,2,"Export",729,"Sudan","SDN",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"74","Copper and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,13098343,NA,NA,0
"385","H5",2017,2017,"2017",2,0,2,"Export",748,"Eswatini","SWZ",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"74","Copper and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,1438124,NA,NA,4
"386","H5",2017,2017,"2017",2,0,2,"Export",752,"Sweden","SWE",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"74","Copper and articles thereof",1,"No Quantity",NA,NA,0,NA,NA,NA,1451199068,NA,NA,4
"387","H5",2017,2017,"2017",2,0,2,"Export",757,"Switzerland","CHE",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"74","Copper and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,599166468,NA,NA,4
"388","H5",2017,2017,"2017",2,0,2,"Export",764,"Thailand","THA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"74","Copper and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,1905565856,NA,NA,4
"389","H5",2017,2017,"2017",2,0,2,"Export",792,"Turkey","TUR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"74","Copper and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,1441589162,NA,NA,4
"390","H5",2017,2017,"2017",2,0,2,"Export",807,"North Macedonia","MKD",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"74","Copper and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,17369886,NA,NA,4
"391","H5",2017,2017,"2017",2,0,2,"Export",826,"United Kingdom","GBR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"74","Copper and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,1876720372,NA,NA,4
"392","H5",2017,2017,"2017",2,0,2,"Export",834,"United Rep. of Tanzania","TZA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"74","Copper and articles thereof",1,"No Quantity",NA,NA,0,NA,NA,NA,5633438,NA,NA,4
"393","H5",2017,2017,"2017",2,0,2,"Export",842,"USA","USA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"74","Copper and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,7183465515,NA,NA,4
"394","H5",2017,2017,"2017",2,0,2,"Export",858,"Uruguay","URY",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"74","Copper and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,10609468,NA,NA,0
"395","H5",2017,2017,"2017",2,0,2,"Export",894,"Zambia","ZMB",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"74","Copper and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,6158723836,NA,NA,4
"396","H5",2017,2017,"2017",2,0,2,"Export",12,"Algeria","DZA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,952,NA,NA,0
"397","H5",2017,2017,"2017",2,0,2,"Export",36,"Australia","AUS",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,NA,NA,57845637,NA,NA,4
"398","H5",2017,2017,"2017",2,0,2,"Export",40,"Austria","AUT",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,309600760,NA,NA,4
"399","H5",2017,2017,"2017",2,0,2,"Export",48,"Bahrain","BHR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,417215,NA,NA,0
"400","H5",2017,2017,"2017",2,0,2,"Export",51,"Armenia","ARM",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,101,NA,NA,0
"401","H5",2017,2017,"2017",2,0,2,"Export",56,"Belgium","BEL",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,341697108,NA,NA,4
"402","H5",2017,2017,"2017",2,0,2,"Export",68,"Bolivia (Plurinational State of)","BOL",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,3718,NA,NA,0
"403","H5",2017,2017,"2017",2,0,2,"Export",70,"Bosnia Herzegovina","BIH",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,7232,NA,NA,0
"404","H5",2017,2017,"2017",2,0,2,"Export",76,"Brazil","BRA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,55325692,NA,NA,4
"405","H5",2017,2017,"2017",2,0,2,"Export",96,"Brunei Darussalam","BRN",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,7048,NA,NA,0
"406","H5",2017,2017,"2017",2,0,2,"Export",100,"Bulgaria","BGR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,396615,NA,NA,0
"407","H5",2017,2017,"2017",2,0,2,"Export",104,"Myanmar","MMR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,17463,NA,NA,0
"408","H5",2017,2017,"2017",2,0,2,"Export",112,"Belarus","BLR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,368400,NA,NA,0
"409","H5",2017,2017,"2017",2,0,2,"Export",124,"Canada","CAN",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,NA,NA,2841733299,NA,NA,4
"410","H5",2017,2017,"2017",2,0,2,"Export",144,"Sri Lanka","LKA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,27976,NA,NA,0
"411","H5",2017,2017,"2017",2,0,2,"Export",152,"Chile","CHL",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,89770,NA,NA,4
"412","H5",2017,2017,"2017",2,0,2,"Export",156,"China","CHN",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,417944179,NA,NA,4
"413","H5",2017,2017,"2017",2,0,2,"Export",170,"Colombia","COL",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,132474,NA,NA,0
"414","H5",2017,2017,"2017",2,0,2,"Export",188,"Costa Rica","CRI",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,19321441,NA,NA,4
"415","H5",2017,2017,"2017",2,0,2,"Export",191,"Croatia","HRV",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,NA,NA,703690,NA,NA,4
"416","H5",2017,2017,"2017",2,0,2,"Export",196,"Cyprus","CYP",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,2611300,NA,NA,4
"417","H5",2017,2017,"2017",2,0,2,"Export",203,"Czechia","CZE",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,NA,NA,60777406,NA,NA,4
"418","H5",2017,2017,"2017",2,0,2,"Export",208,"Denmark","DNK",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,1430759,NA,NA,0
"419","H5",2017,2017,"2017",2,0,2,"Export",214,"Dominican Rep.","DOM",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,378422,NA,NA,4
"420","H5",2017,2017,"2017",2,0,2,"Export",218,"Ecuador","ECU",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,9733,NA,NA,0
"421","H5",2017,2017,"2017",2,0,2,"Export",222,"El Salvador","SLV",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,1350,NA,NA,0
"422","H5",2017,2017,"2017",2,0,2,"Export",233,"Estonia","EST",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,1486388,NA,NA,4
"423","H5",2017,2017,"2017",2,0,2,"Export",242,"Fiji","FJI",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,2998,NA,NA,0
"424","H5",2017,2017,"2017",2,0,2,"Export",246,"Finland","FIN",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,755746121,NA,NA,4
"425","H5",2017,2017,"2017",2,0,2,"Export",251,"France","FRA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,549745634,NA,NA,4
"426","H5",2017,2017,"2017",2,0,2,"Export",276,"Germany","DEU",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,1209236318,NA,NA,4
"427","H5",2017,2017,"2017",2,0,2,"Export",300,"Greece","GRC",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,168004,NA,NA,0
"428","H5",2017,2017,"2017",2,0,2,"Export",320,"Guatemala","GTM",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,15353,NA,NA,0
"429","H5",2017,2017,"2017",2,0,2,"Export",340,"Honduras","HND",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,125,NA,NA,0
"430","H5",2017,2017,"2017",2,0,2,"Export",344,"China, Hong Kong SAR","HKG",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,86005658,NA,NA,4
"431","H5",2017,2017,"2017",2,0,2,"Export",348,"Hungary","HUN",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,2429881,NA,NA,4
"432","H5",2017,2017,"2017",2,0,2,"Export",352,"Iceland","ISL",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,3484,NA,NA,0
"433","H5",2017,2017,"2017",2,0,2,"Export",360,"Indonesia","IDN",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,646656048,NA,NA,4
"434","H5",2017,2017,"2017",2,0,2,"Export",364,"Iran","IRN",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,976034,NA,NA,0
"435","H5",2017,2017,"2017",2,0,2,"Export",372,"Ireland","IRL",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,14562983,NA,NA,4
"436","H5",2017,2017,"2017",2,0,2,"Export",376,"Israel","ISR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,4284000,NA,NA,4
"437","H5",2017,2017,"2017",2,0,2,"Export",381,"Italy","ITA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,274488171,NA,NA,4
"438","H5",2017,2017,"2017",2,0,2,"Export",392,"Japan","JPN",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,594402186,NA,NA,4
"439","H5",2017,2017,"2017",2,0,2,"Export",398,"Kazakhstan","KAZ",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,403582,NA,NA,0
"440","H5",2017,2017,"2017",2,0,2,"Export",400,"Jordan","JOR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,368759,NA,NA,0
"441","H5",2017,2017,"2017",2,0,2,"Export",410,"Rep. of Korea","KOR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,150939477,NA,NA,4
"442","H5",2017,2017,"2017",2,0,2,"Export",414,"Kuwait","KWT",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,1198837,NA,NA,0
"443","H5",2017,2017,"2017",2,0,2,"Export",417,"Kyrgyzstan","KGZ",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,5250,NA,NA,0
"444","H5",2017,2017,"2017",2,0,2,"Export",418,"Lao People's Dem. Rep.","LAO",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,10281,NA,NA,4
"445","H5",2017,2017,"2017",2,0,2,"Export",426,"Lesotho","LSO",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,225,NA,NA,0
"446","H5",2017,2017,"2017",2,0,2,"Export",428,"Latvia","LVA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,2600880,NA,NA,4
"447","H5",2017,2017,"2017",2,0,2,"Export",440,"Lithuania","LTU",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,5956864,NA,NA,0
"448","H5",2017,2017,"2017",2,0,2,"Export",442,"Luxembourg","LUX",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,627939,NA,NA,0
"449","H5",2017,2017,"2017",2,0,2,"Export",450,"Madagascar","MDG",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,340961500,NA,NA,0
"450","H5",2017,2017,"2017",2,0,2,"Export",458,"Malaysia","MYS",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,599948193,NA,NA,0
"451","H5",2017,2017,"2017",2,0,2,"Export",470,"Malta","MLT",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,129883,NA,NA,0
"452","H5",2017,2017,"2017",2,0,2,"Export",480,"Mauritius","MUS",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,965,NA,NA,0
"453","H5",2017,2017,"2017",2,0,2,"Export",490,"Other Asia, nes",NA,0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,391023285,NA,NA,4
"454","H5",2017,2017,"2017",2,0,2,"Export",496,"Mongolia","MNG",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,5567,NA,NA,0
"455","H5",2017,2017,"2017",2,0,2,"Export",504,"Morocco","MAR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,967278,NA,NA,0
"456","H5",2017,2017,"2017",2,0,2,"Export",512,"Oman","OMN",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,3606020,NA,NA,0
"457","H5",2017,2017,"2017",2,0,2,"Export",516,"Namibia","NAM",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,361,NA,NA,0
"458","H5",2017,2017,"2017",2,0,2,"Export",528,"Netherlands","NLD",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,622631298,NA,NA,4
"459","H5",2017,2017,"2017",2,0,2,"Export",554,"New Zealand","NZL",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,498936,NA,NA,0
"460","H5",2017,2017,"2017",2,0,2,"Export",579,"Norway","NOR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,904399458,NA,NA,0
"461","H5",2017,2017,"2017",2,0,2,"Export",586,"Pakistan","PAK",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,3253,NA,NA,0
"462","H5",2017,2017,"2017",2,0,2,"Export",604,"Peru","PER",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,20764,NA,NA,0
"463","H5",2017,2017,"2017",2,0,2,"Export",616,"Poland","POL",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,32042815,NA,NA,4
"464","H5",2017,2017,"2017",2,0,2,"Export",620,"Portugal","PRT",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,6061090,NA,NA,4
"465","H5",2017,2017,"2017",2,0,2,"Export",642,"Romania","ROU",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,6355191,NA,NA,4
"466","H5",2017,2017,"2017",2,0,2,"Export",643,"Russian Federation","RUS",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,2082414342,NA,NA,4
"467","H5",2017,2017,"2017",2,0,2,"Export",688,"Serbia","SRB",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,2510286,NA,NA,4
"468","H5",2017,2017,"2017",2,0,2,"Export",699,"India","IND",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,41230837,NA,NA,4
"469","H5",2017,2017,"2017",2,0,2,"Export",703,"Slovakia","SVK",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,2641975,NA,NA,4
"470","H5",2017,2017,"2017",2,0,2,"Export",705,"Slovenia","SVN",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,16812831,NA,NA,0
"471","H5",2017,2017,"2017",2,0,2,"Export",710,"South Africa","ZAF",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,305772138,NA,NA,4
"472","H5",2017,2017,"2017",2,0,2,"Export",724,"Spain","ESP",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,42457898,NA,NA,0
"473","H5",2017,2017,"2017",2,0,2,"Export",752,"Sweden","SWE",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,188593929,NA,NA,4
"474","H5",2017,2017,"2017",2,0,2,"Export",757,"Switzerland","CHE",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,69128336,NA,NA,4
"475","H5",2017,2017,"2017",2,0,2,"Export",764,"Thailand","THA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,10023603,NA,NA,4
"476","H5",2017,2017,"2017",2,0,2,"Export",792,"Turkey","TUR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,45763047,NA,NA,0
"477","H5",2017,2017,"2017",2,0,2,"Export",807,"North Macedonia","MKD",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,4935,NA,NA,0
"478","H5",2017,2017,"2017",2,0,2,"Export",826,"United Kingdom","GBR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,1209035452,NA,NA,4
"479","H5",2017,2017,"2017",2,0,2,"Export",834,"United Rep. of Tanzania","TZA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,28100,NA,NA,0
